measured,predicted
0.0842705742,0.10159412
0.0982918516,0.115042865
0.0730972067,0.167329013
0.0546761453,0.0873449594
0.0883818641,0.115959562
0.0736801922,0.0718408301
0.0704639852,0.130227387
0.0831765831,0.133383125
0.0840781406,0.114867315
0.0794492736,0.100924648
0.0800698996,0.0831970721
0.0889522806,0.0956006199
0.0767221376,0.0822485834
0.0875392258,0.087523669
0.0993972346,0.125499725
0.0882377625,0.0949604809
0.0712534115,0.0688957348
0.0734919235,0.0928409621
0.0795070007,0.093516469
0.0596218668,0.0700130463
0.0723592564,0.0637386441
0.106192671,0.102913611
0.123653732,0.140874892
0.0638975576,0.0666876584
0.0856990814,0.085812211
0.0675946325,0.0589049608
0.0720746964,0.0884303451
0.103769243,0.109061912
0.0716586635,0.0978632197
0.0770621896,0.080070056
0.0862677321,0.0831910968
0.0934820175,0.0960006341
0.0816675499,0.0702916682
0.0972284153,0.0905732512
0.105291665,0.106604584
0.102624975,0.102342427
0.0741226822,0.0689819455
0.0838852525,0.073351793
0.0811551511,0.0832951292
0.0644950494,0.100045189
0.0821122155,0.0803690106
0.0746507347,0.0766576529
0.0700640157,0.0504336953
0.0671589226,0.0491701216
0.0641707629,0.0460325778
