measured,predicted
0.29170382,0.213783965
0.288598806,0.214228123
0.270105988,0.214496881
0.367664099,0.213736624
0.333122015,0.214087561
0.32828477,0.21434021
0.371382117,0.213841289
0.376159072,0.214070305
0.28338486,0.214299485
0.380612522,0.213972792
0.239250615,0.214711174
0.201684415,0.214889497
0.29239291,0.214785174
0.230981082,0.215148464
0.402686,0.214078486
0.355406523,0.21413742
0.233925223,0.215017632
0.270223916,0.214827597
0.26868394,0.214782462
0.315998822,0.214491919
0.284307301,0.214666188
0.104143642,0.215270132
0.199269861,0.215489864
0.138937637,0.214302644
0.155732855,0.214302644
0.146594524,0.215254962
0.143927544,0.215180695
0.153737918,0.215480804
0.194210663,0.214978904
0.150249392,0.215337515
0.175115079,0.215121195
0.185537979,0.215432554
0.348631829,0.214676306
0.354958981,0.214860216
0.323511064,0.214992374
0.296263307,0.21504195
0.380801916,0.21469292
0.345358908,0.21464169
0.271451384,0.215106338
0.110472925,0.215308636
0.163018107,0.215071902
0.187791243,0.215037867
0.139639542,0.215629876
0.165235087,0.215570658
0.187379614,0.215436727
0.191724151,0.215358928
0.201283842,0.215419352
0.23547031,0.215239927
0.188695848,0.215660006
0.270858556,0.215214446
0.303100854,0.215071052
0.309236318,0.215234995
0.29427582,0.215083882
0.256453931,0.21543631
0.351708353,0.214993164
0.272981346,0.215374038
0.168295324,0.215455621
0.24083893,0.215428621
0.28796041,0.215189874
0.153865531,0.215485647
0.168517157,0.215424716
0.256086826,0.215154618
0.1642344,0.215493739
0.1694379,0.215427592
0.137033954,0.215564743
0.160864249,0.215553224
0.241820559,0.215199038
0.169678703,0.215668455
0.242331684,0.215280563
0.369700402,0.215206087
0.395327568,0.215215027
0.282820463,0.215533227
0.282540143,0.215401083
0.105475567,0.215643644
0.107787102,0.215681568
0.154894978,0.215357617
0.267917901,0.215435654
0.173110306,0.215373293
0.150418088,0.215563133
0.123004802,0.215630725
0.125143096,0.215698153
0.14929755,0.215596557
0.143564939,0.215725631
0.187574118,0.215586498
0.188225389,0.215628862
0.22122927,0.215473369
0.180213109,0.215710863
0.37248683,0.21546787
0.408448309,0.215476409
0.309640855,0.215513125
0.200447068,0.215641245
0.339177758,0.215487152
0.188369125,0.215669513
0.121884979,0.215610534
0.100136608,0.215700597
0.130887806,0.215648457
0.166492313,0.215549827
0.122045919,0.215739161
0.165298462,0.21558097
0.194757119,0.21553275
0.146187097,0.215681702
0.188449591,0.215598956
0.225161225,0.215524852
0.222956762,0.215558946
0.186673969,0.21563901
0.147469476,0.215606377
0.159029111,0.215680361
0.172207311,0.215739727
0.436675757,0.215552181
0.42520234,0.215540081
0.455166191,0.215588748
0.401285887,0.21557416
0.448192567,0.215546831
0.384891778,0.215578333
0.333879054,0.215664878
0.336297274,0.215625539
0.398433149,0.215625539
0.234442472,0.215704113
0.169077724,0.215704113
0.353676409,0.215611279
0.100121729,0.215702981
0.113076143,0.215688035
0.165871501,0.21562168
0.119180426,0.215713412
0.152984723,0.215657532
0.118533485,0.21570684
0.106030375,0.215746477
0.138271287,0.215669647
0.160129175,0.215631559
0.131779924,0.215712383
0.13746123,0.215698689
0.13510783,0.215741292
0.117258698,0.215668172
0.131618813,0.215707645
0.114406012,0.215764448
0.168166354,0.215651497
0.13343592,0.215766206
0.179620281,0.215713143
0.471855015,0.215619504
0.431861222,0.215640739
0.398528904,0.215702564
0.449162871,0.21563898
0.238658831,0.215716526
0.437004119,0.21564202
0.268816054,0.215684965
0.296685636,0.215707228
0.127636805,0.21568723
0.159057587,0.215746731
0.109357089,0.215717271
0.0959331244,0.215765506
0.148524985,0.215688169
0.136255726,0.215732366
0.153517455,0.21577245
0.225661084,0.215677217
0.194798455,0.215720385
0.232766882,0.21570082
0.180522189,0.215770453
0.465679109,0.215695724
0.490056753,0.215699837
0.477482766,0.215694517
0.469486922,0.2157038
0.389846176,0.215724453
0.345824718,0.215741292
0.122323044,0.215753779
0.128234208,0.215755895
0.0914271995,0.21577695
0.137596801,0.215743646
0.101571091,0.215784073
0.164407223,0.215719059
0.131095454,0.215778261
0.133151278,0.215764672
0.185738057,0.215716362
0.188129917,0.215752542
0.148172483,0.215787947
0.362241119,0.215759277
0.4599967,0.215741351
0.336567283,0.215764478
0.347970486,0.215751171
0.189048216,0.215749383
0.129886135,0.215767086
0.0997034311,0.215791255
0.144551709,0.215776309
0.144159481,0.215785474
0.165115014,0.215785995
0.178254515,0.215794593
0.209442899,0.215776592
0.178396717,0.215790316
0.229955763,0.215758979
0.35342142,0.215779528
0.383273393,0.215777233
0.303990871,0.215777889
0.403957516,0.21577853
0.157684088,0.21577172
0.0876143798,0.215790913
0.124061763,0.215782523
0.143779844,0.215783656
0.115481786,0.21579431
0.166941896,0.215776742
0.124911085,0.215793341
0.125968322,0.215802461
0.160830438,0.215798035
0.179163292,0.215776339
0.126087755,0.215801865
0.144739375,0.215800986
0.196171403,0.215793505
0.511951149,0.215772748
0.483716547,0.215782404
0.524421811,0.215777636
0.542120039,0.215777636
0.129038692,0.215796649
0.116261661,0.21580191
0.123440273,0.215801284
0.191770241,0.215784237
0.134272099,0.215805575
0.181906462,0.215802237
0.188029721,0.215803027
0.545071661,0.215787366
0.249329224,0.215791017
0.147708029,0.215796545
0.129389793,0.21580182
0.102541879,0.215804815
0.168627754,0.215796351
0.180111513,0.215802148
0.154176161,0.215807945
0.548189342,0.215796977
0.519241691,0.215800643
0.431995213,0.215801999
0.0859826952,0.215805307
0.132423133,0.215802908
0.131766766,0.215801254
0.128992006,0.215802327
0.118550785,0.215803862
0.107837811,0.215806559
0.0947991833,0.215807721
0.14315711,0.21580264
0.13718231,0.21581021
0.200501889,0.215801448
0.120176636,0.215805143
0.0789395347,0.21580717
0.0870471671,0.215806946
0.0708712935,0.215810254
0.0842705742,0.215807453
0.0982918516,0.215805396
0.0730972067,0.215809748
0.0546761453,0.215811208
0.0883818641,0.215808526
0.0736801922,0.215810746
0.0704639852,0.215811819
0.0831765831,0.215811104
0.0840781406,0.215810403
0.0794492736,0.215810791
0.0800698996,0.215811566
0.0889522806,0.215811059
0.0767221376,0.21581237
0.0875392258,0.215812176
0.0993972346,0.215812847
0.0882377625,0.215812236
0.0712534115,0.215813562
0.0734919235,0.21581389
0.0795070007,0.215813816
0.0596218668,0.215813875
0.0723592564,0.215813845
0.106192671,0.215813369
0.123653732,0.215813681
0.0638975576,0.215814143
0.0856990814,0.215813845
0.0675946325,0.215814322
0.0720746964,0.21581398
0.103769243,0.215814397
0.0716586635,0.215814382
0.0770621896,0.215814322
0.0862677321,0.21581468
0.0934820175,0.215814739
0.0816675499,0.215814829
0.0972284153,0.215814903
0.105291665,0.215814739
0.102624975,0.215814963
0.0741226822,0.215814874
0.0838852525,0.215814888
0.0811551511,0.215814948
0.0644950494,0.215814993
0.0821122155,0.215815112
0.0746507347,0.215815127
0.0700640157,0.215815261
0.0671589226,0.215815276
0.0641707629,0.215815291
